"dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
-4,2.804,-0.0139954903869973,-146.210432108527
-4,2.8045,-0.0139977554651961,-146.236631156222
-4,2.805,-0.0140000204282468,-146.262830212469
-4,2.8055,-0.0140022852759038,-146.289029277232
-4,2.806,-0.0140045500079198,-146.315228350476
-4,2.8065,-0.0140068146240553,-146.341427432162
-4,2.807,-0.0140090791240705,-146.367626522257
-4,2.8075,-0.0140113435077374,-146.393825620722
-4,2.808,-0.0140136077748165,-146.420024727521
-4,2.8085,-0.0140158719250835,-146.446223842617
-4,2.809,-0.0140181359583104,-146.472422965974
-4,2.8095,-0.014020399874272,-146.498622097554
-4,2.81,-0.0140226636727451,-146.52482123732
-4,2.8105,-0.0140249273535046,-146.551020385236
-4,2.811,-0.0140271909163331,-146.577219541262
-4,2.8115,-0.0140294543610113,-146.603418705363
-4,2.812,-0.0140317176873177,-146.629617877501
-4,2.8125,-0.0140339808950371,-146.655817057638
-4,2.813,-0.0140362439839518,-146.682016245736
-4,2.8135,-0.0140385069538456,-146.708215441759
-4,2.814,-0.0140407698045096,-146.734414645667
-4,2.8145,-0.0140430325357177,-146.760613857424
-4,2.815,-0.0140452951472633,-146.786813076991
-4,2.8155,-0.0140475576389326,-146.813012304331
-4,2.816,-0.0140498200105131,-146.839211539405
-4,2.8165,-0.0140520822617894,-146.865410782177
-4,2.817,-0.0140543443925527,-146.891610032607
-4,2.8175,-0.0140566064025865,-146.917809290658
-4,2.818,-0.014058868291685,-146.944008556292
-4,2.8185,-0.0140611300596328,-146.97020782947
-4,2.819,-0.0140633917062229,-146.996407110155
-4,2.8195,-0.0140656532312401,-147.022606398309
-4,2.82,-0.0140679146344803,-147.048805693892
-4,2.8205,-0.0140701759157232,-147.075004996868
-4,2.821,-0.0140724370747698,-147.101204307198
-4,2.8215,-0.0140746981114026,-147.127403624843
-4,2.822,-0.0140769590254148,-147.153602949766
-4,2.8225,-0.0140792198165988,-147.179802281928
-4,2.823,-0.0140814804847399,-147.20600162129
-4,2.8235,-0.0140837410296332,-147.232200967816
-4,2.824,-0.0140860014510673,-147.258400321465
-4,2.8245,-0.0140882617488342,-147.2845996822
-4,2.825,-0.0140905219227234,-147.310799049983
-4,2.8255,-0.014092781972528,-147.336998424775
-4,2.826,-0.0140950418980374,-147.363197806538
-4,2.8265,-0.01409730169904,-147.389397195233
-4,2.827,-0.0140995613753337,-147.415596590822
-4,2.8275,-0.014101820926707,-147.441795993267
-4,2.828,-0.0141040803529463,-147.467995402529
-4,2.8285,-0.0141063396538516,-147.494194818569
-4,2.829,-0.0141085988292073,-147.52039424135
-4,2.8295,-0.0141108578788076,-147.546593670833
-4,2.83,-0.0141131168024438,-147.572793106978
-4,2.8305,-0.0141153755999053,-147.598992549749
-4,2.831,-0.0141176342709852,-147.625191999105
-4,2.8315,-0.0141198928154757,-147.65139145501
-4,2.832,-0.0141221512331663,-147.677590917424
-4,2.8325,-0.014124409523853,-147.703790386308
-4,2.833,-0.0141266676873221,-147.729989861624
-4,2.8335,-0.014128925723368,-147.756189343335
-4,2.834,-0.0141311836317829,-147.7823888314
-4,2.8345,-0.014133441412354,-147.808588325782
-4,2.835,-0.0141356990648776,-147.834787826441
-4,2.8355,-0.014137956589143,-147.86098733334
-4,2.836,-0.0141402139849404,-147.88718684644
-4,2.8365,-0.014142471252066,-147.913386365702
-4,2.837,-0.0141447283903072,-147.939585891087
-4,2.8375,-0.0141469853994561,-147.965785422558
-4,2.838,-0.0141492422793041,-147.991984960074
-4,2.8385,-0.0141514990296463,-148.018184503599
-4,2.839,-0.0141537556502691,-148.044384053092
-4,2.8395,-0.0141560121409687,-148.070583608516
-4,2.84,-0.0141582685015323,-148.096783169831
-4,2.8405,-0.0141605247317552,-148.122982737
-4,2.841,-0.0141627808314247,-148.149182309983
-4,2.8415,-0.014165036800337,-148.175381888742
-4,2.842,-0.0141672926382813,-148.201581473238
-4,2.8425,-0.01416954834505,-148.227781063433
-4,2.843,-0.0141718039204303,-148.253980659287
-4,2.8435,-0.0141740593642213,-148.280180260763
-4,2.844,-0.0141763146762065,-148.30637986782
-4,2.8445,-0.0141785698561821,-148.332579480422
-4,2.845,-0.0141808249039382,-148.358779098528
-4,2.8455,-0.0141830798192662,-148.384978722101
-4,2.846,-0.0141853346019603,-148.411178351101
-4,2.8465,-0.0141875892518068,-148.43737798549
-4,2.847,-0.0141898437685999,-148.463577625229
-4,2.8475,-0.014192098152131,-148.489777270279
-4,2.848,-0.0141943524021911,-148.515976920602
-4,2.8485,-0.0141966065185707,-148.542176576159
-4,2.849,-0.014198860501061,-148.568376236911
-4,2.8495,-0.0142011143494571,-148.594575902819
-4,2.85,-0.0142033680635445,-148.620775573845
-4,2.8505,-0.0142056216431183,-148.646975249949
-4,2.851,-0.0142078750879688,-148.673174931094
-4,2.8515,-0.0142101283978863,-148.69937461724
-4,2.852,-0.0142123815726649,-148.725574308348
-4,2.8525,-0.0142146346120921,-148.75177400438
-4,2.853,-0.0142168875159601,-148.777973705297
-4,2.8535,-0.014219140284063,-148.804173411061
-4,2.854,-0.0142213929161862,-148.830373121631
-4,2.8545,-0.014223645412127,-148.85657283697
-4,2.855,-0.0142258977716735,-148.882772557038
-4,2.8555,-0.0142281499946171,-148.908972281798
-4,2.856,-0.014230402080747,-148.935172011209
-4,2.8565,-0.0142326540298585,-148.961371745234
-4,2.857,-0.0142349058417418,-148.987571483833
-4,2.8575,-0.0142371575161843,-149.013771226968
-4,2.858,-0.014239409052981,-149.039970974599
-4,2.8585,-0.0142416604519215,-149.066170726688
-4,2.859,-0.0142439117127939,-149.092370483197
-4,2.8595,-0.0142461628353943,-149.118570244085
-4,2.86,-0.0142484138195113,-149.144770009315
-4,2.8605,-0.0142506646649349,-149.170969778847
-4,2.861,-0.0142529153714556,-149.197169552643
-4,2.8615,-0.0142551659388713,-149.223369330664
-4,2.862,-0.0142574163669646,-149.249569112871
-4,2.8625,-0.0142596666555277,-149.275768899224
-4,2.863,-0.0142619168043567,-149.301968689686
-4,2.8635,-0.014264166813238,-149.328168484217
-4,2.864,-0.0142664166819619,-149.354368282778
-4,2.8645,-0.0142686664103226,-149.38056808533
-4,2.865,-0.0142709159981094,-149.406767891836
-4,2.8655,-0.0142731654451116,-149.432967702255
-4,2.866,-0.0142754147511243,-149.459167516548
-4,2.8665,-0.0142776639159359,-149.485367334677
-4,2.867,-0.0142799129393338,-149.511567156604
-4,2.8675,-0.014282161821114,-149.537766982288
-4,2.868,-0.0142844105610658,-149.563966811692
-4,2.8685,-0.0142866591589787,-149.590166644775
-4,2.869,-0.0142889076146448,-149.6163664815
-4,2.8695,-0.0142911559278543,-149.642566321827
-4,2.87,-0.0142934040983977,-149.668766165717
-4,2.8705,-0.0142956521260699,-149.694966013132
-4,2.871,-0.0142979000106565,-149.721165864033
-4,2.8715,-0.0143001477519477,-149.747365718379
-4,2.872,-0.0143023953497377,-149.773565576134
-4,2.8725,-0.0143046428038148,-149.799765437257
-4,2.873,-0.0143068901139742,-149.82596530171
-4,2.8735,-0.0143091372800003,-149.852165169453
-4,2.874,-0.0143113843016893,-149.878365040448
-4,2.8745,-0.0143136311788265,-149.904564914656
-4,2.875,-0.014315877911209,-149.930764792038
-4,2.8755,-0.0143181244986242,-149.956964672554
-4,2.876,-0.0143203709408624,-149.983164556167
-4,2.8765,-0.014322617237712,-150.009364442836
-4,2.877,-0.0143248633889689,-150.035564332523
-4,2.8775,-0.0143271093944207,-150.061764225189
-4,2.878,-0.0143293552538565,-150.087964120794
-4,2.8785,-0.0143316009670726,-150.114164019301
-4,2.879,-0.0143338465338553,-150.14036392067
-4,2.8795,-0.0143360919539948,-150.166563824861
-4,2.88,-0.0143383372272854,-150.192763731836
-4,2.8805,-0.0143405823535154,-150.218963641556
-4,2.881,-0.0143428273324731,-150.245163553982
-4,2.8815,-0.0143450721639546,-150.271363469075
-4,2.882,-0.0143473168477474,-150.297563386796
-4,2.8825,-0.0143495613836435,-150.323763307105
-4,2.883,-0.0143518057714285,-150.349963229964
-4,2.8835,-0.0143540500109003,-150.376163155334
-4,2.884,-0.0143562941018464,-150.402363083175
-4,2.8845,-0.014358538044056,-150.428563013449
-4,2.885,-0.0143607818373234,-150.454762946117
-4,2.8855,-0.0143630254814319,-150.480962881139
-4,2.886,-0.0143652689761846,-150.507162818476
-4,2.8865,-0.0143675123213599,-150.53336275809
-4,2.887,-0.0143697555167541,-150.559562699942
-4,2.8875,-0.0143719985621593,-150.585762643992
-4,2.888,-0.014374241457361,-150.611962590201
-4,2.8885,-0.0143764842021542,-150.63816253853
-4,2.889,-0.0143787267963274,-150.66436248894
-4,2.8895,-0.0143809692396757,-150.690562441393
-4,2.89,-0.0143832115319805,-150.716762395848
-4,2.8905,-0.0143854536730419,-150.742962352267
-4,2.891,-0.0143876956626482,-150.769162310611
-4,2.8915,-0.0143899375005849,-150.795362270841
-4,2.892,-0.0143921791866479,-150.821562232918
-4,2.8925,-0.0143944207206258,-150.847762196802
-4,2.893,-0.0143966621023106,-150.873962162454
-4,2.8935,-0.0143989033314945,-150.900162129836
-4,2.894,-0.0144011444079631,-150.926362098909
-4,2.8945,-0.0144033853315124,-150.952562069632
-4,2.895,-0.0144056261019288,-150.978762041968
-4,2.8955,-0.0144078667190055,-151.004962015876
-4,2.896,-0.0144101071825337,-151.031161991318
-4,2.8965,-0.0144123474923018,-151.057361968255
-4,2.897,-0.014414587648101,-151.083561946648
-4,2.8975,-0.0144168276497244,-151.109761926457
-4,2.898,-0.0144190674969605,-151.135961907644
-4,2.8985,-0.0144213071896023,-151.162161890169
-4,2.899,-0.0144235467274354,-151.188361873993
-4,2.8995,-0.0144257861102577,-151.214561859076
-4,2.9,-0.0144280253378557,-151.240761845381
-2,2.7,-0.0155600033605391,-153.822712424343
-2,2.7005,-0.0155625619078762,-153.851332486571
-2,2.701,-0.015565120206189,-153.879952545656
-2,2.7015,-0.0155676782551914,-153.908572601548
-2,2.702,-0.0155702360545972,-153.937192654197
-2,2.7025,-0.0155727936041172,-153.965812703554
-2,2.703,-0.0155753509034693,-153.994432749568
-2,2.7035,-0.0155779079523633,-154.023052792191
-2,2.704,-0.0155804647505141,-154.051672831371
-2,2.7045,-0.0155830212976365,-154.080292867061
-2,2.705,-0.0155855775934432,-154.108912899209
-2,2.7055,-0.0155881336376482,-154.137532927767
-2,2.706,-0.0155906894299681,-154.166152952685
-2,2.7065,-0.015593244970111,-154.194772973914
-2,2.707,-0.0155958002577935,-154.223392991404
-2,2.7075,-0.0155983552927306,-154.252013005106
-2,2.708,-0.0156009100746379,-154.280633014971
-2,2.7085,-0.0156034646032254,-154.30925302095
-2,2.709,-0.015606018878208,-154.337873022993
-2,2.7095,-0.0156085728993022,-154.366493021052
-2,2.71,-0.01561112666622,-154.395113015077
-2,2.7105,-0.0156136801786762,-154.42373300502
-2,2.711,-0.0156162334363836,-154.452352990832
-2,2.7115,-0.01561878643906,-154.480972972464
-2,2.712,-0.0156213391864162,-154.509592949868
-2,2.7125,-0.0156238916781689,-154.538212922995
-2,2.713,-0.015626443914034,-154.566832891797
-2,2.7135,-0.0156289958937243,-154.595452856225
-2,2.714,-0.0156315476169526,-154.624072816231
-2,2.7145,-0.0156340990834414,-154.652692771767
-2,2.715,-0.0156366502928978,-154.681312722784
-2,2.7155,-0.0156392012450404,-154.709932669236
-2,2.716,-0.015641751939585,-154.738552611073
-2,2.7165,-0.0156443023762503,-154.767172548249
-2,2.717,-0.0156468525547461,-154.795792480715
-2,2.7175,-0.0156494024747912,-154.824412408425
-2,2.718,-0.0156519521361013,-154.853032331331
-2,2.7185,-0.0156545015383969,-154.881652249385
-2,2.719,-0.0156570506813891,-154.910272162541
-2,2.7195,-0.0156595995647982,-154.938892070752
-2,2.72,-0.0156621481883402,-154.967511973971
-2,2.7205,-0.0156646965517336,-154.996131872151
-2,2.721,-0.0156672446546933,-155.024751765246
-2,2.7215,-0.0156697924969417,-155.053371653209
-2,2.722,-0.0156723400781946,-155.081991535995
-2,2.7225,-0.0156748873981735,-155.110611413558
-2,2.723,-0.0156774344565952,-155.139231285852
-2,2.7235,-0.0156799812531782,-155.167851152831
-2,2.724,-0.0156825277876442,-155.19647101445
-2,2.7245,-0.0156850740597156,-155.225090870664
-2,2.725,-0.0156876200691091,-155.253710721429
-2,2.7255,-0.0156901658155483,-155.282330566699
-2,2.726,-0.0156927112987575,-155.310950406429
-2,2.7265,-0.0156952565184564,-155.339570240578
-2,2.727,-0.0156978014743674,-155.368190069099
-2,2.7275,-0.015700346166216,-155.39680989195
-2,2.728,-0.0157028905937286,-155.425429709087
-2,2.7285,-0.0157054347566227,-155.454049520467
-2,2.729,-0.0157079786546355,-155.482669326048
-2,2.7295,-0.0157105222874826,-155.511289125788
-2,2.73,-0.0157130656549001,-155.539908919644
-2,2.7305,-0.0157156087566105,-155.568528707575
-2,2.731,-0.0157181515923459,-155.597148489539
-2,2.7315,-0.0157206941618386,-155.625768265497
-2,2.732,-0.0157232364648129,-155.654388035407
-2,2.7325,-0.0157257785010087,-155.683007799229
-2,2.733,-0.0157283202701582,-155.711627556924
-2,2.7335,-0.0157308617719945,-155.740247308454
-2,2.734,-0.0157334030062547,-155.768867053778
-2,2.7345,-0.0157359439726757,-155.797486792861
-2,2.735,-0.0157384846709993,-155.826106525664
-2,2.7355,-0.0157410251009664,-155.85472625215
-2,2.736,-0.0157435652623149,-155.883345972283
-2,2.7365,-0.0157461051547935,-155.911965686028
-2,2.737,-0.0157486447781497,-155.94058539335
-2,2.7375,-0.0157511841321283,-155.969205094215
-2,2.738,-0.0157537232164827,-155.997824788589
-2,2.7385,-0.0157562620309672,-156.02644447644
-2,2.739,-0.0157588005753334,-156.055064157736
-2,2.7395,-0.0157613388493433,-156.083683832447
-2,2.74,-0.0157638768527562,-156.112303500543
-2,2.7405,-0.015766414585339,-156.140923161994
-2,2.741,-0.0157689520468557,-156.169542816773
-2,2.7415,-0.015771489237083,-156.198162464854
-2,2.742,-0.0157740261557906,-156.22678210621
-2,2.7425,-0.0157765628027639,-156.255401740819
-2,2.743,-0.0157790991777775,-156.284021368656
-2,2.7435,-0.0157816352806283,-156.3126409897
-2,2.744,-0.0157841711111065,-156.341260603932
-2,2.7445,-0.0157867066690088,-156.369880211333
-2,2.745,-0.0157892419541449,-156.398499811887
-2,2.7455,-0.015791776966322,-156.427119405577
-2,2.746,-0.0157943117053585,-156.455738992393
-2,2.7465,-0.0157968461710812,-156.484358572322
-2,2.747,-0.0157993803633226,-156.512978145356
-2,2.7475,-0.0158019142819241,-156.541597711488
-2,2.748,-0.0158044479267366,-156.570217270715
-2,2.7485,-0.0158069812976209,-156.598836823035
-2,2.749,-0.015809514394453,-156.62745636845
-2,2.7495,-0.0158120472171119,-156.656075906965
-2,2.75,-0.015814579765496,-156.684695438587
-2,2.7505,-0.0158171120395199,-156.713314963328
-2,2.751,-0.0158196440391071,-156.741934481203
-2,2.7515,-0.0158221757641986,-156.770553992232
-2,2.752,-0.0158247072147581,-156.799173496437
-2,2.7525,-0.0158272383907702,-156.827792993847
-2,2.753,-0.0158297692922344,-156.856412484495
-2,2.7535,-0.0158322999191777,-156.885031968421
-2,2.754,-0.0158348302716568,-156.913651445669
-2,2.7545,-0.0158373603497545,-156.94227091629
-2,2.755,-0.0158398901535808,-156.970890380342
-2,2.7555,-0.0158424196832909,-156.999509837891
-2,2.756,-0.015844948939074,-157.02812928901
-2,2.7565,-0.0158474779211587,-157.056748733783
-2,2.757,-0.0158500066298298,-157.085368172302
-2,2.7575,-0.0158525350654185,-157.11398760467
-2,2.758,-0.0158550632283178,-157.142607031002
-2,2.7585,-0.0158575911189881,-157.171226451425
-2,2.759,-0.0158601187379587,-157.19984586608
-2,2.7595,-0.0158626460858505,-157.228465275125
-2,2.76,-0.0158651731633677,-157.257084678734
-2,2.7605,-0.0158676999713262,-157.285704077098
-2,2.761,-0.0158702265106553,-157.314323470431
-2,2.7615,-0.0158727527824212,-157.342942858968
-2,2.762,-0.0158752787878362,-157.371562242972
-2,2.7625,-0.0158778045282922,-157.40018162273
-2,2.763,-0.0158803300053675,-157.428800998565
-2,2.7635,-0.0158828552208725,-157.457420370833
-2,2.764,-0.0158853801768645,-157.486039739928
-2,2.7645,-0.0158879048757056,-157.514659106292
-2,2.765,-0.0158904293200869,-157.543278470413
-2,2.7655,-0.0158929535131037,-157.571897832838
-2,2.766,-0.0158954774583062,-157.600517194178
-2,2.7665,-0.0158980011597748,-157.629136555115
-2,2.767,-0.0159005246222172,-157.657755916417
-2,2.7675,-0.0159030478510809,-157.686375278943
-2,2.768,-0.0159055708526792,-157.714994643665
-2,2.7685,-0.01590809363436,-157.743614011681
-2,2.769,-0.0159106162047079,-157.772233384232
-2,2.7695,-0.0159131385737845,-157.800852762733
-2,2.77,-0.0159156607534417,-157.829472148798
-2,2.7705,-0.0159181827577033,-157.858091544273
-2,2.771,-0.0159207046032428,-157.886710951284
-2,2.7715,-0.0159232263100131,-157.915330372285
-2,2.772,-0.0159257479020128,-157.943949810126
-2,2.7725,-0.0159282694083125,-157.972569268132
-2,2.773,-0.0159307908643798,-158.001188750205
-2,2.7735,-0.0159333123138308,-158.029808260951
-2,2.774,-0.0159358338107517,-158.05842780585
-2,2.7745,-0.015938355422868,-158.087047391462
-2,2.775,-0.0159408772358427,-158.115667025713
-2,2.7755,-0.0159433993592868,-158.144286718259
-2,2.776,-0.0159459219352384,-158.172906480986
-2,2.7765,-0.0159484451503532,-158.201526328688
-2,2.777,-0.0159509692538217,-158.230146280012
-2,2.7775,-0.015953494584263,-158.258766358787
-2,2.778,-0.0159560216111556,-158.287386595957
-2,2.7785,-0.0159585510005165,-158.316007032442
-2,2.779,-0.0159610837225151,-158.344627723492
-2,2.7795,-0.0159636212346903,-158.373248745551
-2,2.78,-0.0159661658080625,-158.40187020746
-2,2.7805,-0.0159687211393509,-158.430492269612
-2,2.781,-0.0159712935764153,-158.459115178454
-2,2.7815,-0.0159738947734258,-158.487739332895
-2,2.782,-0.0159765480529282,-158.516365423056
-2,2.7825,-0.0159793058094012,-158.54499475287
-2,2.783,-0.0159823067154298,-158.573630106356
-2,2.7835,-0.0159860233450076,-158.602278601672
-2,2.784,-0.0159929785690964,-158.630964357296
-2,2.7845,-0.0160385119425707,-158.659756060587
-2,2.785,-0.0160183348329179,-158.687729493003
-2,2.7855,-0.015998741835244,-158.716501990355
-2,2.786,-0.0159981651277985,-158.745174561259
-2,2.7865,-0.0159997313874994,-158.773818789512
-2,2.787,-0.0160018363837693,-158.802452242853
-2,2.7875,-0.0160041367765787,-158.831080521656
-2,2.788,-0.0160065245043044,-158.859705926832
-2,2.7885,-0.0160089569225529,-158.888329571738
-2,2.789,-0.0160114144757577,-158.916952059371
-2,2.7895,-0.0160138871783964,-158.945573744307
-2,2.79,-0.0160163695013822,-158.97419484853
-2,2.7905,-0.0160188581830139,-159.002815518043
-2,2.791,-0.0160213511985929,-159.031435852784
-2,2.7915,-0.016023847237516,-159.060055923443
-2,2.792,-0.0160263454211296,-159.088675781425
-2,2.7925,-0.0160288451425262,-159.117295464997
-2,2.793,-0.016031345971604,-159.145915003225
-2,2.7935,-0.0160338475966653,-159.174534418583
-2,2.794,-0.0160363497873448,-159.203153728715
-2,2.7945,-0.0160388523703964,-159.231772947662
-2,2.795,-0.0160413552134884,-159.260392086737
-2,2.7955,-0.0160438582141236,-159.289011155154
-2,2.796,-0.0160463612919003,-159.317630160489
-2,2.7965,-0.0160488643830245,-159.346249109029
-2,2.797,-0.0160513674363377,-159.374868006031
-2,2.7975,-0.0160538704104303,-159.403486855924
-2,2.798,-0.0160563732714671,-159.432105662466
-2,2.7985,-0.0160588759915796,-159.460724428861
-2,2.799,-0.0160613785476447,-159.489343157861
-2,2.7995,-0.0160638809203284,-159.517961851838
-2,2.8,-0.0160663830933535,-159.546580512848
-2,2.8005,-0.0160688850529383,-159.57519914268
-2,2.801,-0.0160713867873364,-159.603817742897
-2,2.8015,-0.0160738882864838,-159.632436314872
-2,2.802,-0.0160763895417074,-159.661054859812
-2,2.8025,-0.0160788905454935,-159.689673378782
-2,2.803,-0.0160813912913071,-159.718291872726
-2,2.8035,-0.0160838917734257,-159.746910342482
-2,2.804,-0.0160863919868225,-159.775528788795
-2,2.8045,-0.0160888919270664,-159.804147212332
-2,2.805,-0.0160913915902262,-159.832765613686
-2,2.8055,-0.0160938909728005,-159.86138399339
-2,2.806,-0.0160963900716645,-159.890002351922
-2,2.8065,-0.0160988888840105,-159.918620689711
-2,2.807,-0.0161013874073099,-159.947239007142
-2,2.8075,-0.0161038856392824,-159.975857304564
-2,2.808,-0.0161063835778488,-160.004475582289
-2,2.8085,-0.0161088812211199,-160.0330938406
-2,2.809,-0.0161113785673719,-160.061712079753
-2,2.8095,-0.0161138756150193,-160.090330299977
-2,2.81,-0.016116372362603,-160.11894850148
-2,2.8105,-0.0161188688087748,-160.147566684451
-2,2.811,-0.0161213649522864,-160.176184849059
-2,2.8115,-0.0161238607919819,-160.204802995457
-2,2.812,-0.0161263563267753,-160.233421123783
-2,2.8125,-0.0161288515556595,-160.262039234161
-2,2.813,-0.0161313464776779,-160.290657326704
-2,2.8135,-0.0161338410919433,-160.319275401512
-2,2.814,-0.016136335397608,-160.347893458674
-2,2.8145,-0.0161388293938788,-160.376511498273
-2,2.815,-0.0161413230799948,-160.405129520378
-2,2.8155,-0.0161438164552382,-160.433747525055
-2,2.816,-0.0161463095189236,-160.462365512359
-2,2.8165,-0.0161488022703918,-160.490983482341
-2,2.817,-0.0161512947090156,-160.519601435043
-2,2.8175,-0.0161537868341928,-160.548219370502
-2,2.818,-0.0161562786453387,-160.576837288752
-2,2.8185,-0.0161587701418964,-160.605455189819
-2,2.819,-0.0161612613233208,-160.634073073725
-2,2.8195,-0.01616375218909,-160.662690940489
-2,2.82,-0.0161662427386954,-160.691308790125
-2,2.8205,-0.0161687329716412,-160.719926622643
-2,2.821,-0.0161712228874499,-160.748544438051
-2,2.8215,-0.0161737124856526,-160.777162236352
-2,2.822,-0.0161762017657911,-160.805780017548
-2,2.8225,-0.0161786907274178,-160.834397781636
-2,2.823,-0.0161811793700986,-160.863015528612
-2,2.8235,-0.0161836676934024,-160.891633258468
-2,2.824,-0.0161861556969086,-160.920250971197
-2,2.8245,-0.0161886433802044,-160.948868666785
-2,2.825,-0.0161911307428886,-160.97748634522
-2,2.8255,-0.0161936177845581,-161.006104006486
-2,2.826,-0.0161961045048203,-161.034721650566
-2,2.8265,-0.0161985909032865,-161.063339277442
-2,2.827,-0.0162010769795769,-161.091956887093
-2,2.8275,-0.0162035627333133,-161.120574479496
-2,2.828,-0.0162060481641197,-161.14919205463
-2,2.8285,-0.0162085332716297,-161.177809612469
-2,2.829,-0.0162110180554786,-161.206427152988
-2,2.8295,-0.016213502515303,-161.235044676159
-2,2.83,-0.0162159866507471,-161.263662181955
-2,2.8305,-0.0162184704614541,-161.292279670346
-2,2.831,-0.016220953947072,-161.320897141302
-2,2.8315,-0.0162234371072537,-161.349514594793
-2,2.832,-0.0162259199416512,-161.378132030786
-2,2.8325,-0.0162284024499201,-161.406749449248
-2,2.833,-0.0162308846317192,-161.435366850147
-2,2.8335,-0.0162333664867101,-161.463984233447
-2,2.834,-0.0162358480145543,-161.492601599113
-2,2.8345,-0.0162383292149143,-161.521218947111
-2,2.835,-0.0162408100874586,-161.549836277403
-2,2.8355,-0.0162432906318545,-161.578453589952
-2,2.836,-0.0162457708477712,-161.607070884722
-2,2.8365,-0.016248250734879,-161.635688161673
-2,2.837,-0.0162507302928521,-161.664305420768
-2,2.8375,-0.0162532095213618,-161.692922661966
-2,2.838,-0.016255688420084,-161.721539885229
-2,2.8385,-0.0162581669886957,-161.750157090516
-2,2.839,-0.0162606452268732,-161.778774277786
-2,2.8395,-0.0162631231342943,-161.807391447
-2,2.84,-0.0162656007106389,-161.836008598114
-2,2.8405,-0.0162680779555891,-161.864625731089
-2,2.841,-0.0162705548688207,-161.893242845881
-2,2.8415,-0.0162730314500233,-161.921859942448
-2,2.842,-0.0162755076988751,-161.950477020747
-2,2.8425,-0.0162779836150597,-161.979094080735
-2,2.843,-0.016280459198262,-162.007711122369
-2,2.8435,-0.0162829344481685,-162.036328145605
-2,2.844,-0.0162854093644612,-162.0649451504
-2,2.8445,-0.0162878839468297,-162.093562136708
-2,2.845,-0.0162903581949625,-162.122179104485
-2,2.8455,-0.0162928321085463,-162.150796053687
-2,2.846,-0.016295305687265,-162.179412984269
-2,2.8465,-0.0162977789308101,-162.208029896185
-2,2.847,-0.016300251838872,-162.23664678939
-2,2.8475,-0.0163027244111405,-162.265263663838
-2,2.848,-0.016305196647305,-162.293880519484
-2,2.8485,-0.0163076685470532,-162.322497356282
-2,2.849,-0.0163101401100805,-162.351114174184
-2,2.8495,-0.0163126113360765,-162.379730973146
-2,2.85,-0.0163150822247317,-162.40834775312
-2,2.8505,-0.0163175527757386,-162.43696451406
-2,2.851,-0.0163200229887906,-162.465581255918
-2,2.8515,-0.0163224928635813,-162.494197978648
-2,2.852,-0.016324962399803,-162.522814682203
-2,2.8525,-0.0163274315971482,-162.551431366535
-2,2.853,-0.0163299004553124,-162.580048031597
-2,2.8535,-0.0163323689739889,-162.608664677341
-2,2.854,-0.0163348371528713,-162.63728130372
-2,2.8545,-0.0163373049916539,-162.665897910686
-2,2.855,-0.0163397724900359,-162.69451449819
-2,2.8555,-0.016342239647706,-162.723131066185
-2,2.856,-0.0163447064643643,-162.751747614623
-2,2.8565,-0.0163471729397044,-162.780364143455
-2,2.857,-0.0163496390734235,-162.808980652633
-2,2.8575,-0.016352104865217,-162.837597142109
-2,2.858,-0.0163545703147793,-162.866213611833
-2,2.8585,-0.0163570354218087,-162.894830061758
-2,2.859,-0.0163595001860025,-162.923446491835
-2,2.8595,-0.0163619646070569,-162.952062902015
-2,2.86,-0.0163644286846694,-162.980679292248
-2,2.8605,-0.0163668924185382,-163.009295662487
-2,2.861,-0.0163693558083567,-163.037912012681
-2,2.8615,-0.0163718188538261,-163.066528342782
-2,2.862,-0.0163742815546437,-163.095144652741
-2,2.8625,-0.0163767439105068,-163.123760942508
-2,2.863,-0.0163792059211137,-163.152377212034
-2,2.8635,-0.0163816675861645,-163.18099346127
-2,2.864,-0.0163841289053537,-163.209609690167
-2,2.8645,-0.0163865898783815,-163.238225898673
-2,2.865,-0.01638905050495,-163.266842086741
-2,2.8655,-0.0163915107847526,-163.295458254321
-2,2.866,-0.0163939707174925,-163.324074401362
-2,2.8665,-0.0163964303028659,-163.352690527816
-2,2.867,-0.0163988895405731,-163.381306633632
-2,2.8675,-0.0164013484303153,-163.409922718761
-2,2.868,-0.0164038069717896,-163.438538783152
-2,2.8685,-0.0164062651646984,-163.467154826756
-2,2.869,-0.0164087230087378,-163.495770849522
-2,2.8695,-0.0164111805036101,-163.524386851402
-2,2.87,-0.0164136376490153,-163.553002832344
-2,2.8705,-0.0164160944446519,-163.581618792299
-2,2.871,-0.0164185508902219,-163.610234731217
-2,2.8715,-0.0164210069854264,-163.638850649046
-2,2.872,-0.0164234627299619,-163.667466545738
-2,2.8725,-0.0164259181235352,-163.696082421242
-2,2.873,-0.0164283731658408,-163.724698275508
-2,2.8735,-0.0164308278565817,-163.753314108485
-2,2.874,-0.0164332821954621,-163.781929920123
-2,2.8745,-0.0164357361821782,-163.810545710371
-2,2.875,-0.016438189816435,-163.83916147918
-2,2.8755,-0.016440643097929,-163.867777226499
-2,2.876,-0.016443096026368,-163.896392952277
-2,2.8765,-0.0164455486014483,-163.925008656464
-2,2.877,-0.016448000822874,-163.95362433901
-2,2.8775,-0.0164504526903453,-163.982239999863
