"Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
2.863,-0.0244005398332087,142.653019552741
2.8635,-0.0243963323673183,142.602314639905
2.864,-0.0243922603599991,142.551742410678
2.8645,-0.0243883202130619,142.501300249185
2.865,-0.0243845084449451,142.450985606951
2.8655,-0.0243808216862378,142.400796000742
2.866,-0.0243772566753795,142.350729010492
2.8665,-0.0243738102545707,142.300782277303
2.867,-0.0243704793658406,142.250953501525
2.8675,-0.0243672610472929,142.201240440907
2.868,-0.0243641524295365,142.151640908812
2.8685,-0.0243611507322428,142.102152772509
2.869,-0.0243582532608612,142.052773951514
2.8695,-0.0243554574034743,142.003502416003
2.87,-0.0243527606277941,141.954336185278
2.8705,-0.0243501604782764,141.905273326286
2.871,-0.0243476545733489,141.856311952194
2.8715,-0.0243452406027802,141.80745022102
2.872,-0.0243429163251239,141.758686334299
2.8725,-0.0243406795653053,141.710018535811
2.873,-0.0243385282122703,141.661445110344
2.8735,-0.0243364602167571,141.612964382501
2.874,-0.0243344735891412,141.564574715554
2.8745,-0.0243325663973932,141.516274510332
2.875,-0.0243307367650667,141.468062204149
2.8755,-0.0243289828694278,141.419936269767
2.876,-0.0243273029396169,141.371895214398
2.8765,-0.0243256952549048,141.323937578735
2.877,-0.0243241581429913,141.276061936019
2.8775,-0.0243226899784096,141.228266891133
2.878,-0.0243212891809491,141.180551079733
2.8785,-0.0243199542141781,141.132913167398
2.879,-0.0243186835839856,141.085351848817
2.8795,-0.0243174758372188,141.037865846998
2.88,-0.0243163295603326,140.990453912501
2.8805,-0.0243152433781203,140.943114822701
2.881,-0.0243142159524731,140.895847381066
2.8815,-0.0243132459811959,140.848650416473
2.882,-0.0243123321968733,140.801522782525
2.8825,-0.0243114733657447,140.754463356911
2.883,-0.0243106682866753,140.707471040769
2.8835,-0.0243099157901046,140.660544758077
2.884,-0.0243092147370837,140.613683455066
2.8845,-0.0243085640183122,140.566886099641
2.885,-0.0243079625532331,140.520151680829
2.8855,-0.0243074092891391,140.473479208239
2.886,-0.0243069032003396,140.426867711542
2.8865,-0.0243064432873219,140.380316239963
2.887,-0.0243060285759673,140.333823861789
2.8875,-0.0243056581167912,140.287389663896
2.888,-0.0243053309841984,140.241012751283
2.8885,-0.0243050462757761,140.194692246629
2.889,-0.0243048031116083,140.14842728985
2.8895,-0.0243046006335987,140.102217037685
2.89,-0.0243044380048578,140.056060663279
2.8905,-0.0243043144090595,140.00995735579
2.891,-0.0243042290498504,139.963906320001
2.8915,-0.0243041811502705,139.917906775943
2.892,-0.0243041699521998,139.871957958531
2.8925,-0.0243041947158258,139.826059117213
2.893,-0.0243042547190969,139.780209515619
2.8935,-0.0243043492572465,139.734408431235
2.894,-0.0243044776422816,139.688655155071
2.8945,-0.0243046392025329,139.642948991349
2.895,-0.0243048332821831,139.597289257196
2.8955,-0.0243050592408277,139.551675282341
2.896,-0.0243053164530506,139.506106408831
2.8965,-0.0243056043080107,139.460581990744
2.897,-0.02430592220905,139.415101393917
2.8975,-0.024306269573281,139.369663995676
2.898,-0.0243066458312446,139.324269184582
2.8985,-0.0243070504265166,139.278916360169
2.899,-0.0243074828153874,139.233604932708
2.8995,-0.0243079424664831,139.188334322958
2.9,-0.0243084288604721,139.143103961943
